user_id,exer_id,score,knowledge_code
146,11,0,"[2, 5, 7]"
413,16,1,"[2, 7]"
413,10,1,"[2, 5, 7, 8]"
7,15,0,"[1, 7]"
322,16,1,"[2, 7]"
194,13,0,"[2, 4, 5, 7]"
231,12,0,"[7, 8]"
248,16,1,"[2, 7]"
385,1,1,"[4, 6, 7]"
29,7,0,"[1, 2, 7]"
516,6,1,[7]
224,20,0,"[2, 3, 5, 7]"
56,5,1,"[2, 4, 7, 8]"
347,13,0,"[2, 4, 5, 7]"
246,15,0,"[1, 7]"
353,10,0,"[2, 5, 7, 8]"
45,3,1,"[4, 7]"
26,19,0,"[1, 2, 3, 5, 7]"
432,10,1,"[2, 5, 7, 8]"
262,15,1,"[1, 7]"
9,1,0,"[4, 6, 7]"
380,19,0,"[1, 2, 3, 5, 7]"
429,20,1,"[2, 3, 5, 7]"
340,2,1,"[4, 7]"
370,18,1,"[2, 5, 6, 7]"
236,4,1,"[2, 3, 5, 7]"
8,16,0,"[2, 7]"
434,20,1,"[2, 3, 5, 7]"
48,16,0,"[2, 7]"
371,12,1,"[7, 8]"
228,12,1,"[7, 8]"
250,6,1,[7]
299,17,0,"[2, 5, 7]"
314,17,0,"[2, 5, 7]"
457,1,0,"[4, 6, 7]"
5,18,0,"[2, 5, 6, 7]"
325,5,1,"[2, 4, 7, 8]"
52,9,1,[2]
12,10,1,"[2, 5, 7, 8]"
363,13,1,"[2, 4, 5, 7]"
266,19,0,"[1, 2, 3, 5, 7]"
229,7,1,"[1, 2, 7]"
120,19,0,"[1, 2, 3, 5, 7]"
340,14,1,"[2, 7]"
201,10,1,"[2, 5, 7, 8]"
484,1,1,"[4, 6, 7]"
290,2,1,"[4, 7]"
80,17,1,"[2, 5, 7]"
136,6,1,[7]
77,1,0,"[4, 6, 7]"
21,5,1,"[2, 4, 7, 8]"
210,8,1,[7]
510,13,0,"[2, 4, 5, 7]"
478,3,0,"[4, 7]"
429,2,1,"[4, 7]"
337,8,1,[7]
269,17,0,"[2, 5, 7]"
292,11,0,"[2, 5, 7]"
308,6,1,[7]
72,12,0,"[7, 8]"
291,2,0,"[4, 7]"
262,17,1,"[2, 5, 7]"
385,10,0,"[2, 5, 7, 8]"
323,1,1,"[4, 6, 7]"
276,8,0,[7]
88,14,0,"[2, 7]"
468,1,1,"[4, 6, 7]"
532,7,0,"[1, 2, 7]"
449,12,1,"[7, 8]"
459,15,1,"[1, 7]"
67,9,1,[2]
467,14,1,"[2, 7]"
320,18,0,"[2, 5, 6, 7]"
51,16,0,"[2, 7]"
167,3,0,"[4, 7]"
315,20,1,"[2, 3, 5, 7]"
155,15,1,"[1, 7]"
125,5,1,"[2, 4, 7, 8]"
173,5,1,"[2, 4, 7, 8]"
451,15,0,"[1, 7]"
40,3,0,"[4, 7]"
288,13,1,"[2, 4, 5, 7]"
234,19,1,"[1, 2, 3, 5, 7]"
437,8,1,[7]
474,15,1,"[1, 7]"
345,9,1,[2]
265,17,1,"[2, 5, 7]"
450,14,1,"[2, 7]"
305,19,1,"[1, 2, 3, 5, 7]"
114,10,1,"[2, 5, 7, 8]"
306,1,1,"[4, 6, 7]"
134,11,0,"[2, 5, 7]"
259,20,1,"[2, 3, 5, 7]"
346,13,0,"[2, 4, 5, 7]"
66,5,0,"[2, 4, 7, 8]"
480,15,1,"[1, 7]"
263,14,1,"[2, 7]"
223,1,1,"[4, 6, 7]"
298,11,1,"[2, 5, 7]"
7,5,0,"[2, 4, 7, 8]"
334,5,0,"[2, 4, 7, 8]"
250,14,0,"[2, 7]"
107,7,0,"[1, 2, 7]"
72,15,0,"[1, 7]"
439,6,1,[7]
280,16,1,"[2, 7]"
362,4,1,"[2, 3, 5, 7]"
528,3,1,"[4, 7]"
487,14,1,"[2, 7]"
23,8,1,[7]
230,6,1,[7]
241,19,0,"[1, 2, 3, 5, 7]"
377,2,0,"[4, 7]"
488,14,1,"[2, 7]"
366,6,1,[7]
160,15,1,"[1, 7]"
378,9,1,[2]
507,2,0,"[4, 7]"
218,6,1,[7]
330,2,0,"[4, 7]"
68,7,0,"[1, 2, 7]"
243,17,1,"[2, 5, 7]"
245,20,1,"[2, 3, 5, 7]"
178,1,0,"[4, 6, 7]"
49,1,0,"[4, 6, 7]"
489,14,1,"[2, 7]"
137,1,0,"[4, 6, 7]"
384,11,0,"[2, 5, 7]"
1,7,1,"[1, 2, 7]"
261,7,0,"[1, 2, 7]"
360,8,1,[7]
509,17,0,"[2, 5, 7]"
302,11,1,"[2, 5, 7]"
383,16,1,"[2, 7]"
505,2,0,"[4, 7]"
420,7,0,"[1, 2, 7]"
225,17,1,"[2, 5, 7]"
155,2,1,"[4, 7]"
147,18,1,"[2, 5, 6, 7]"
162,1,1,"[4, 6, 7]"
360,17,0,"[2, 5, 7]"
493,9,1,[2]
376,18,1,"[2, 5, 6, 7]"
412,7,0,"[1, 2, 7]"
187,1,1,"[4, 6, 7]"
252,2,1,"[4, 7]"
368,13,1,"[2, 4, 5, 7]"
86,17,1,"[2, 5, 7]"
269,4,0,"[2, 3, 5, 7]"
401,13,0,"[2, 4, 5, 7]"
4,9,0,[2]
445,15,1,"[1, 7]"
155,6,1,[7]
135,9,0,[2]
349,3,1,"[4, 7]"
252,7,0,"[1, 2, 7]"
350,15,1,"[1, 7]"
29,2,0,"[4, 7]"
185,18,1,"[2, 5, 6, 7]"
381,14,1,"[2, 7]"
254,8,1,[7]
106,3,0,"[4, 7]"
171,6,0,[7]
519,17,0,"[2, 5, 7]"
429,8,1,[7]
35,20,1,"[2, 3, 5, 7]"
200,4,0,"[2, 3, 5, 7]"
262,10,1,"[2, 5, 7, 8]"
365,9,1,[2]
332,7,1,"[1, 2, 7]"
230,8,1,[7]
342,3,0,"[4, 7]"
78,10,1,"[2, 5, 7, 8]"
306,9,1,[2]
220,7,0,"[1, 2, 7]"
20,13,0,"[2, 4, 5, 7]"
4,5,1,"[2, 4, 7, 8]"
251,12,0,"[7, 8]"
506,4,1,"[2, 3, 5, 7]"
47,11,0,"[2, 5, 7]"
180,13,0,"[2, 4, 5, 7]"
305,12,1,"[7, 8]"
97,3,0,"[4, 7]"
181,12,0,"[7, 8]"
3,20,0,"[2, 3, 5, 7]"
398,9,1,[2]
349,6,1,[7]
142,4,1,"[2, 3, 5, 7]"
268,17,1,"[2, 5, 7]"
328,3,1,"[4, 7]"
101,11,0,"[2, 5, 7]"
409,14,1,"[2, 7]"
217,17,0,"[2, 5, 7]"
176,9,0,[2]
8,20,0,"[2, 3, 5, 7]"
45,4,1,"[2, 3, 5, 7]"
181,17,0,"[2, 5, 7]"
51,7,0,"[1, 2, 7]"
318,16,1,"[2, 7]"
420,9,1,[2]
73,3,0,"[4, 7]"
213,2,1,"[4, 7]"
71,17,0,"[2, 5, 7]"
14,5,0,"[2, 4, 7, 8]"
300,4,1,"[2, 3, 5, 7]"
426,12,0,"[7, 8]"
101,7,0,"[1, 2, 7]"
452,3,0,"[4, 7]"
341,2,1,"[4, 7]"
1,16,1,"[2, 7]"
182,3,1,"[4, 7]"
202,9,1,[2]
101,10,0,"[2, 5, 7, 8]"
416,5,0,"[2, 4, 7, 8]"
44,1,0,"[4, 6, 7]"
240,1,1,"[4, 6, 7]"
82,13,0,"[2, 4, 5, 7]"
246,1,0,"[4, 6, 7]"
275,2,1,"[4, 7]"
169,1,1,"[4, 6, 7]"
233,2,0,"[4, 7]"
162,19,1,"[1, 2, 3, 5, 7]"
100,17,0,"[2, 5, 7]"
326,8,0,[7]
509,10,0,"[2, 5, 7, 8]"
96,16,1,"[2, 7]"
408,14,0,"[2, 7]"
111,4,0,"[2, 3, 5, 7]"
208,5,1,"[2, 4, 7, 8]"
240,12,1,"[7, 8]"
430,4,1,"[2, 3, 5, 7]"
33,17,1,"[2, 5, 7]"
451,4,0,"[2, 3, 5, 7]"
292,12,0,"[7, 8]"
463,10,0,"[2, 5, 7, 8]"
236,20,0,"[2, 3, 5, 7]"
85,18,1,"[2, 5, 6, 7]"
132,4,1,"[2, 3, 5, 7]"
258,2,1,"[4, 7]"
472,15,1,"[1, 7]"
411,15,0,"[1, 7]"
198,8,1,[7]
32,19,1,"[1, 2, 3, 5, 7]"
294,6,1,[7]
414,9,0,[2]
478,9,1,[2]
108,16,1,"[2, 7]"
399,6,0,[7]
374,2,1,"[4, 7]"
126,3,0,"[4, 7]"
73,7,0,"[1, 2, 7]"
453,10,1,"[2, 5, 7, 8]"
463,11,0,"[2, 5, 7]"
5,20,0,"[2, 3, 5, 7]"
180,2,1,"[4, 7]"
103,12,0,"[7, 8]"
353,12,0,"[7, 8]"
116,12,1,"[7, 8]"
452,13,0,"[2, 4, 5, 7]"
377,11,0,"[2, 5, 7]"
177,20,1,"[2, 3, 5, 7]"
329,14,1,"[2, 7]"
163,12,1,"[7, 8]"
222,7,1,"[1, 2, 7]"
527,17,0,"[2, 5, 7]"
419,14,1,"[2, 7]"
160,3,1,"[4, 7]"
458,6,1,[7]
326,18,1,"[2, 5, 6, 7]"
244,1,0,"[4, 6, 7]"
25,17,0,"[2, 5, 7]"
155,9,1,[2]
283,3,0,"[4, 7]"
448,1,1,"[4, 6, 7]"
170,6,0,[7]
195,6,0,[7]
465,1,1,"[4, 6, 7]"
374,18,0,"[2, 5, 6, 7]"
517,8,1,[7]
145,15,0,"[1, 7]"
105,1,0,"[4, 6, 7]"
511,20,0,"[2, 3, 5, 7]"
187,20,0,"[2, 3, 5, 7]"
430,15,0,"[1, 7]"
431,14,1,"[2, 7]"
249,9,0,[2]
270,12,0,"[7, 8]"
299,16,0,"[2, 7]"
175,5,1,"[2, 4, 7, 8]"
358,10,1,"[2, 5, 7, 8]"
172,15,0,"[1, 7]"
75,20,0,"[2, 3, 5, 7]"
160,5,1,"[2, 4, 7, 8]"
489,8,1,[7]
435,1,0,"[4, 6, 7]"
128,13,1,"[2, 4, 5, 7]"
88,7,1,"[1, 2, 7]"
532,16,0,"[2, 7]"
496,14,1,"[2, 7]"
394,17,1,"[2, 5, 7]"
394,7,1,"[1, 2, 7]"
76,12,0,"[7, 8]"
157,8,1,[7]
329,19,0,"[1, 2, 3, 5, 7]"
126,20,1,"[2, 3, 5, 7]"
61,17,0,"[2, 5, 7]"
469,9,0,[2]
178,3,1,"[4, 7]"
452,2,0,"[4, 7]"
507,13,0,"[2, 4, 5, 7]"
339,18,1,"[2, 5, 6, 7]"
411,9,1,[2]
341,10,1,"[2, 5, 7, 8]"
135,16,0,"[2, 7]"
59,13,0,"[2, 4, 5, 7]"
193,7,1,"[1, 2, 7]"
210,4,1,"[2, 3, 5, 7]"
344,9,0,[2]
155,14,0,"[2, 7]"
481,15,1,"[1, 7]"
163,3,1,"[4, 7]"
72,2,0,"[4, 7]"
402,12,0,"[7, 8]"
533,5,1,"[2, 4, 7, 8]"
331,7,0,"[1, 2, 7]"
87,6,1,[7]
82,8,1,[7]
486,14,1,"[2, 7]"
295,17,1,"[2, 5, 7]"
69,11,0,"[2, 5, 7]"
329,8,0,[7]
521,11,1,"[2, 5, 7]"
83,9,1,[2]
192,2,1,"[4, 7]"
443,20,1,"[2, 3, 5, 7]"
459,16,1,"[2, 7]"
482,12,1,"[7, 8]"
95,17,1,"[2, 5, 7]"
16,11,0,"[2, 5, 7]"
154,12,0,"[7, 8]"
276,14,1,"[2, 7]"
421,9,1,[2]
140,9,1,[2]
332,13,0,"[2, 4, 5, 7]"
353,13,0,"[2, 4, 5, 7]"
107,12,0,"[7, 8]"
207,9,0,[2]
250,16,1,"[2, 7]"
403,9,0,[2]
112,18,0,"[2, 5, 6, 7]"
430,19,0,"[1, 2, 3, 5, 7]"
443,18,1,"[2, 5, 6, 7]"
51,15,0,"[1, 7]"
86,18,1,"[2, 5, 6, 7]"
12,19,0,"[1, 2, 3, 5, 7]"
17,9,0,[2]
377,19,0,"[1, 2, 3, 5, 7]"
86,5,0,"[2, 4, 7, 8]"
438,20,0,"[2, 3, 5, 7]"
208,6,1,[7]
156,4,1,"[2, 3, 5, 7]"
176,7,0,"[1, 2, 7]"
457,8,1,[7]
198,6,1,[7]
251,17,0,"[2, 5, 7]"
183,12,0,"[7, 8]"
496,9,0,[2]
157,18,1,"[2, 5, 6, 7]"
305,11,1,"[2, 5, 7]"
438,12,1,"[7, 8]"
450,12,1,"[7, 8]"
442,7,0,"[1, 2, 7]"
152,1,1,"[4, 6, 7]"
284,8,1,[7]
438,19,0,"[1, 2, 3, 5, 7]"
520,19,0,"[1, 2, 3, 5, 7]"
40,16,1,"[2, 7]"
534,6,0,[7]
90,2,1,"[4, 7]"
315,7,1,"[1, 2, 7]"
352,6,1,[7]
267,5,1,"[2, 4, 7, 8]"
480,4,0,"[2, 3, 5, 7]"
266,15,1,"[1, 7]"
204,11,1,"[2, 5, 7]"
121,1,0,"[4, 6, 7]"
187,15,0,"[1, 7]"
283,11,1,"[2, 5, 7]"
302,8,1,[7]
198,20,1,"[2, 3, 5, 7]"
448,4,0,"[2, 3, 5, 7]"
86,19,0,"[1, 2, 3, 5, 7]"
519,11,0,"[2, 5, 7]"
180,12,1,"[7, 8]"
150,13,1,"[2, 4, 5, 7]"
219,4,0,"[2, 3, 5, 7]"
87,3,0,"[4, 7]"
430,13,0,"[2, 4, 5, 7]"
309,12,0,"[7, 8]"
17,4,1,"[2, 3, 5, 7]"
322,6,1,[7]
286,3,1,"[4, 7]"
437,5,0,"[2, 4, 7, 8]"
66,10,1,"[2, 5, 7, 8]"
70,4,0,"[2, 3, 5, 7]"
479,18,0,"[2, 5, 6, 7]"
392,3,0,"[4, 7]"
281,16,1,"[2, 7]"
316,10,0,"[2, 5, 7, 8]"
371,3,1,"[4, 7]"
470,1,1,"[4, 6, 7]"
242,11,0,"[2, 5, 7]"
51,17,0,"[2, 5, 7]"
96,17,1,"[2, 5, 7]"
231,17,0,"[2, 5, 7]"
386,11,0,"[2, 5, 7]"
192,7,1,"[1, 2, 7]"
380,17,0,"[2, 5, 7]"
404,2,0,"[4, 7]"
133,17,0,"[2, 5, 7]"
164,14,1,"[2, 7]"
536,3,1,"[4, 7]"
8,1,0,"[4, 6, 7]"
409,1,1,"[4, 6, 7]"
454,5,0,"[2, 4, 7, 8]"
271,6,1,[7]
209,1,1,"[4, 6, 7]"
406,7,0,"[1, 2, 7]"
275,7,1,"[1, 2, 7]"
163,16,1,"[2, 7]"
91,9,1,[2]
291,16,0,"[2, 7]"
262,4,1,"[2, 3, 5, 7]"
262,1,0,"[4, 6, 7]"
110,8,1,[7]
320,2,0,"[4, 7]"
289,15,0,"[1, 7]"
184,19,1,"[1, 2, 3, 5, 7]"
74,8,0,[7]
48,4,0,"[2, 3, 5, 7]"
291,17,0,"[2, 5, 7]"
385,8,1,[7]
28,5,0,"[2, 4, 7, 8]"
228,2,0,"[4, 7]"
374,9,1,[2]
78,6,1,[7]
520,10,1,"[2, 5, 7, 8]"
266,2,1,"[4, 7]"
125,3,1,"[4, 7]"
468,8,1,[7]
398,15,0,"[1, 7]"
470,4,1,"[2, 3, 5, 7]"
11,14,1,"[2, 7]"
89,14,1,"[2, 7]"
48,3,0,"[4, 7]"
532,5,0,"[2, 4, 7, 8]"
13,4,0,"[2, 3, 5, 7]"
99,11,1,"[2, 5, 7]"
353,17,0,"[2, 5, 7]"
302,2,1,"[4, 7]"
152,16,1,"[2, 7]"
277,1,1,"[4, 6, 7]"
492,18,0,"[2, 5, 6, 7]"
265,15,0,"[1, 7]"
246,9,0,[2]
86,6,1,[7]
17,18,0,"[2, 5, 6, 7]"
279,16,1,"[2, 7]"
73,19,0,"[1, 2, 3, 5, 7]"
75,1,0,"[4, 6, 7]"
180,14,1,"[2, 7]"
469,19,0,"[1, 2, 3, 5, 7]"
200,14,0,"[2, 7]"
493,11,0,"[2, 5, 7]"
494,8,1,[7]
375,9,1,[2]
36,12,0,"[7, 8]"
463,20,0,"[2, 3, 5, 7]"
238,6,1,[7]
330,1,1,"[4, 6, 7]"
4,8,1,[7]
169,6,0,[7]
239,2,0,"[4, 7]"
495,19,0,"[1, 2, 3, 5, 7]"
373,13,0,"[2, 4, 5, 7]"
93,12,1,"[7, 8]"
119,5,0,"[2, 4, 7, 8]"
16,10,0,"[2, 5, 7, 8]"
273,10,1,"[2, 5, 7, 8]"
193,15,1,"[1, 7]"
216,14,1,"[2, 7]"
367,18,0,"[2, 5, 6, 7]"
260,9,1,[2]
82,17,1,"[2, 5, 7]"
502,18,0,"[2, 5, 6, 7]"
327,2,0,"[4, 7]"
328,4,1,"[2, 3, 5, 7]"
133,10,0,"[2, 5, 7, 8]"
442,1,0,"[4, 6, 7]"
281,7,1,"[1, 2, 7]"
282,14,1,"[2, 7]"
169,9,1,[2]
125,18,0,"[2, 5, 6, 7]"
406,20,0,"[2, 3, 5, 7]"
223,6,1,[7]
317,1,0,"[4, 6, 7]"
293,6,1,[7]
264,20,0,"[2, 3, 5, 7]"
491,11,0,"[2, 5, 7]"
198,3,1,"[4, 7]"
195,11,0,"[2, 5, 7]"
105,4,1,"[2, 3, 5, 7]"
108,20,1,"[2, 3, 5, 7]"
266,3,1,"[4, 7]"
508,3,0,"[4, 7]"
177,18,1,"[2, 5, 6, 7]"
51,14,0,"[2, 7]"
90,17,1,"[2, 5, 7]"
247,12,1,"[7, 8]"
7,2,0,"[4, 7]"
337,18,0,"[2, 5, 6, 7]"
316,5,0,"[2, 4, 7, 8]"
388,4,0,"[2, 3, 5, 7]"
300,6,1,[7]
203,4,0,"[2, 3, 5, 7]"
29,8,1,[7]
102,20,1,"[2, 3, 5, 7]"
181,15,0,"[1, 7]"
497,2,0,"[4, 7]"
105,7,1,"[1, 2, 7]"
437,2,0,"[4, 7]"
322,13,1,"[2, 4, 5, 7]"
361,8,1,[7]
70,3,0,"[4, 7]"
296,19,0,"[1, 2, 3, 5, 7]"
340,1,1,"[4, 6, 7]"
246,16,0,"[2, 7]"
59,15,0,"[1, 7]"
225,18,1,"[2, 5, 6, 7]"
260,6,1,[7]
18,3,0,"[4, 7]"
135,6,0,[7]
380,15,0,"[1, 7]"
366,13,0,"[2, 4, 5, 7]"
209,4,1,"[2, 3, 5, 7]"
374,3,1,"[4, 7]"
422,3,1,"[4, 7]"
488,12,1,"[7, 8]"
204,7,1,"[1, 2, 7]"
54,17,1,"[2, 5, 7]"
186,13,1,"[2, 4, 5, 7]"
114,5,0,"[2, 4, 7, 8]"
66,18,1,"[2, 5, 6, 7]"
365,13,0,"[2, 4, 5, 7]"
155,16,1,"[2, 7]"
483,3,1,"[4, 7]"
377,6,1,[7]
447,14,1,"[2, 7]"
108,19,1,"[1, 2, 3, 5, 7]"
18,19,0,"[1, 2, 3, 5, 7]"
456,14,1,"[2, 7]"
333,7,0,"[1, 2, 7]"
533,15,0,"[1, 7]"
285,1,0,"[4, 6, 7]"
232,3,1,"[4, 7]"
478,7,1,"[1, 2, 7]"
205,1,0,"[4, 6, 7]"
35,13,1,"[2, 4, 5, 7]"
215,9,1,[2]
61,7,0,"[1, 2, 7]"
423,1,0,"[4, 6, 7]"
46,5,0,"[2, 4, 7, 8]"
338,14,1,"[2, 7]"
70,10,0,"[2, 5, 7, 8]"
10,12,1,"[7, 8]"
492,10,1,"[2, 5, 7, 8]"
528,8,1,[7]
473,19,1,"[1, 2, 3, 5, 7]"
1,20,1,"[2, 3, 5, 7]"
47,6,1,[7]
257,20,1,"[2, 3, 5, 7]"
449,11,1,"[2, 5, 7]"
68,13,0,"[2, 4, 5, 7]"
325,20,1,"[2, 3, 5, 7]"
459,14,1,"[2, 7]"
271,1,0,"[4, 6, 7]"
74,9,1,[2]
331,10,0,"[2, 5, 7, 8]"
260,7,1,"[1, 2, 7]"
184,8,1,[7]
403,8,1,[7]
108,5,1,"[2, 4, 7, 8]"
133,14,0,"[2, 7]"
143,2,0,"[4, 7]"
344,8,1,[7]
414,10,0,"[2, 5, 7, 8]"
64,15,1,"[1, 7]"
269,10,0,"[2, 5, 7, 8]"
175,7,0,"[1, 2, 7]"
378,20,0,"[2, 3, 5, 7]"
213,14,1,"[2, 7]"
426,10,0,"[2, 5, 7, 8]"
342,4,0,"[2, 3, 5, 7]"
489,6,1,[7]
356,11,1,"[2, 5, 7]"
336,14,1,"[2, 7]"
260,10,1,"[2, 5, 7, 8]"
289,8,1,[7]
517,7,0,"[1, 2, 7]"
432,17,1,"[2, 5, 7]"
302,6,1,[7]
311,4,0,"[2, 3, 5, 7]"
224,1,0,"[4, 6, 7]"
530,3,0,"[4, 7]"
404,5,0,"[2, 4, 7, 8]"
152,10,1,"[2, 5, 7, 8]"
58,11,0,"[2, 5, 7]"
164,2,1,"[4, 7]"
473,20,1,"[2, 3, 5, 7]"
222,15,1,"[1, 7]"
390,18,1,"[2, 5, 6, 7]"
208,4,1,"[2, 3, 5, 7]"
525,4,0,"[2, 3, 5, 7]"
318,2,1,"[4, 7]"
457,11,0,"[2, 5, 7]"
232,7,1,"[1, 2, 7]"
516,16,1,"[2, 7]"
253,5,0,"[2, 4, 7, 8]"
256,12,1,"[7, 8]"
174,3,0,"[4, 7]"
206,7,0,"[1, 2, 7]"
362,9,1,[2]
75,16,1,"[2, 7]"
457,12,1,"[7, 8]"
353,4,0,"[2, 3, 5, 7]"
365,2,1,"[4, 7]"
94,15,1,"[1, 7]"
68,2,0,"[4, 7]"
302,18,1,"[2, 5, 6, 7]"
55,16,1,"[2, 7]"
507,17,0,"[2, 5, 7]"
513,4,1,"[2, 3, 5, 7]"
364,16,1,"[2, 7]"
285,11,1,"[2, 5, 7]"
286,18,0,"[2, 5, 6, 7]"
514,9,1,[2]
398,17,0,"[2, 5, 7]"
305,16,1,"[2, 7]"
532,18,0,"[2, 5, 6, 7]"
83,10,0,"[2, 5, 7, 8]"
416,11,0,"[2, 5, 7]"
122,11,0,"[2, 5, 7]"
45,18,1,"[2, 5, 6, 7]"
100,6,1,[7]
4,1,1,"[4, 6, 7]"
107,1,1,"[4, 6, 7]"
492,12,1,"[7, 8]"
418,9,1,[2]
504,11,0,"[2, 5, 7]"
260,8,1,[7]
513,19,0,"[1, 2, 3, 5, 7]"
256,5,1,"[2, 4, 7, 8]"
435,17,0,"[2, 5, 7]"
377,20,0,"[2, 3, 5, 7]"
323,11,1,"[2, 5, 7]"
241,2,1,"[4, 7]"
205,17,1,"[2, 5, 7]"
159,6,1,[7]
240,19,0,"[1, 2, 3, 5, 7]"
527,18,0,"[2, 5, 6, 7]"
431,19,1,"[1, 2, 3, 5, 7]"
142,5,1,"[2, 4, 7, 8]"
442,12,0,"[7, 8]"
468,20,1,"[2, 3, 5, 7]"
356,2,1,"[4, 7]"
514,13,0,"[2, 4, 5, 7]"
140,4,1,"[2, 3, 5, 7]"
92,17,0,"[2, 5, 7]"
358,19,1,"[1, 2, 3, 5, 7]"
264,9,0,[2]
221,16,1,"[2, 7]"
498,11,0,"[2, 5, 7]"
200,5,0,"[2, 4, 7, 8]"
36,1,1,"[4, 6, 7]"
42,6,1,[7]
80,15,0,"[1, 7]"
23,7,1,"[1, 2, 7]"
514,1,0,"[4, 6, 7]"
378,4,0,"[2, 3, 5, 7]"
73,15,0,"[1, 7]"
188,9,0,[2]
376,6,1,[7]
456,1,1,"[4, 6, 7]"
373,17,0,"[2, 5, 7]"
429,10,1,"[2, 5, 7, 8]"
136,10,1,"[2, 5, 7, 8]"
501,3,1,"[4, 7]"
365,4,1,"[2, 3, 5, 7]"
451,6,1,[7]
313,10,0,"[2, 5, 7, 8]"
480,2,1,"[4, 7]"
434,5,1,"[2, 4, 7, 8]"
493,2,0,"[4, 7]"
119,12,1,"[7, 8]"
371,20,0,"[2, 3, 5, 7]"
91,20,0,"[2, 3, 5, 7]"
130,5,1,"[2, 4, 7, 8]"
527,16,1,"[2, 7]"
101,8,0,[7]
381,9,0,[2]
72,4,0,"[2, 3, 5, 7]"
532,6,0,[7]
328,16,0,"[2, 7]"
63,18,1,"[2, 5, 6, 7]"
160,13,1,"[2, 4, 5, 7]"
25,19,0,"[1, 2, 3, 5, 7]"
24,11,1,"[2, 5, 7]"
488,2,0,"[4, 7]"
267,3,1,"[4, 7]"
120,14,0,"[2, 7]"
266,18,1,"[2, 5, 6, 7]"
318,17,1,"[2, 5, 7]"
236,17,0,"[2, 5, 7]"
284,1,1,"[4, 6, 7]"
476,5,1,"[2, 4, 7, 8]"
235,11,0,"[2, 5, 7]"
133,7,1,"[1, 2, 7]"
458,2,1,"[4, 7]"
354,9,1,[2]
416,6,1,[7]
293,17,1,"[2, 5, 7]"
141,17,0,"[2, 5, 7]"
446,16,0,"[2, 7]"
303,9,1,[2]
2,2,1,"[4, 7]"
331,17,0,"[2, 5, 7]"
434,15,1,"[1, 7]"
51,4,0,"[2, 3, 5, 7]"
229,16,1,"[2, 7]"
181,4,1,"[2, 3, 5, 7]"
306,11,0,"[2, 5, 7]"
249,17,0,"[2, 5, 7]"
157,14,1,"[2, 7]"
151,11,1,"[2, 5, 7]"
528,13,0,"[2, 4, 5, 7]"
159,5,0,"[2, 4, 7, 8]"
312,5,1,"[2, 4, 7, 8]"
293,19,0,"[1, 2, 3, 5, 7]"
177,6,1,[7]
346,10,0,"[2, 5, 7, 8]"
169,13,1,"[2, 4, 5, 7]"
374,16,1,"[2, 7]"
306,16,1,"[2, 7]"
100,18,0,"[2, 5, 6, 7]"
37,15,1,"[1, 7]"
41,14,0,"[2, 7]"
431,17,1,"[2, 5, 7]"
279,7,1,"[1, 2, 7]"
325,1,1,"[4, 6, 7]"
411,19,0,"[1, 2, 3, 5, 7]"
88,8,1,[7]
494,5,1,"[2, 4, 7, 8]"
378,10,0,"[2, 5, 7, 8]"
502,4,0,"[2, 3, 5, 7]"
34,11,0,"[2, 5, 7]"
99,13,1,"[2, 4, 5, 7]"
142,13,1,"[2, 4, 5, 7]"
348,13,0,"[2, 4, 5, 7]"
202,19,1,"[1, 2, 3, 5, 7]"
491,4,1,"[2, 3, 5, 7]"
338,1,0,"[4, 6, 7]"
411,11,0,"[2, 5, 7]"
373,5,0,"[2, 4, 7, 8]"
528,18,0,"[2, 5, 6, 7]"
178,9,0,[2]
65,2,1,"[4, 7]"
512,14,1,"[2, 7]"
167,15,0,"[1, 7]"
479,17,0,"[2, 5, 7]"
45,7,1,"[1, 2, 7]"
44,12,1,"[7, 8]"
205,6,1,[7]
18,14,0,"[2, 7]"
415,13,0,"[2, 4, 5, 7]"
288,1,1,"[4, 6, 7]"
20,15,0,"[1, 7]"
187,2,1,"[4, 7]"
277,7,0,"[1, 2, 7]"
204,1,1,"[4, 6, 7]"
531,6,0,[7]
327,12,0,"[7, 8]"
356,18,0,"[2, 5, 6, 7]"
181,19,0,"[1, 2, 3, 5, 7]"
113,8,1,[7]
515,13,0,"[2, 4, 5, 7]"
143,16,0,"[2, 7]"
336,11,0,"[2, 5, 7]"
73,9,0,[2]
373,3,1,"[4, 7]"
418,8,1,[7]
341,17,1,"[2, 5, 7]"
395,4,0,"[2, 3, 5, 7]"
528,20,0,"[2, 3, 5, 7]"
329,18,1,"[2, 5, 6, 7]"
49,15,0,"[1, 7]"
294,5,0,"[2, 4, 7, 8]"
208,17,0,"[2, 5, 7]"
54,4,1,"[2, 3, 5, 7]"
461,5,1,"[2, 4, 7, 8]"
16,16,0,"[2, 7]"
270,11,1,"[2, 5, 7]"
281,2,1,"[4, 7]"
131,14,0,"[2, 7]"
38,9,0,[2]
396,14,1,"[2, 7]"
66,8,1,[7]
191,2,1,"[4, 7]"
32,3,1,"[4, 7]"
385,18,1,"[2, 5, 6, 7]"
297,7,0,"[1, 2, 7]"
55,14,1,"[2, 7]"
435,16,0,"[2, 7]"
252,15,1,"[1, 7]"
289,6,1,[7]
324,11,1,"[2, 5, 7]"
232,2,1,"[4, 7]"
81,7,0,"[1, 2, 7]"
336,2,1,"[4, 7]"
